   3027547  0 0 0 0 0 0    421.250000000  147.627650149   23.724234767    0    0
   3027548  0 0 0 0 0 0    421.250000000  147.727284190   25.207476265    0    0
   3027549  0 0 0 0 0 0    421.250000000  147.733333333   21.000000000    0    0
   3027550  0 0 0 0 0 0    421.250000000  147.799070969    1.112171528    0    0
   3027551  0 0 0 0 0 0    421.250000000  147.799070969    5.856617507    0    0
   3027552  0 0 0 0 0 0    421.250000000  147.901136047  -11.255944241    0    0
   3027553  0 0 0 0 0 0    421.250000000  147.901136047   -5.833720524    0    0
   3027554  0 0 0 0 0 0    421.250000000  148.051001782   24.414952531    0    0
   3027555  0 0 0 0 0 0    421.250000000  148.071038608   22.893037304    0    0
   3027556  0 0 0 0 0 0    421.250000000  148.073232287   17.321068616    0    0
   3027557  0 0 0 0 0 0    421.250000000  148.280349898   26.000000000    0    0
   3027558  0 0 0 0 0 0    421.250000000  148.335556017   21.876278802    0    0
   3027559  0 0 0 0 0 0    421.250000000  148.413131240   13.642137233    0    0
   3027560  0 0 0 0 0 0    421.250000000  148.494390241   23.583755067    0    0
   3027561  0 0 0 0 0 0    421.250000000  148.577317468  -35.850854475    0    0
   3027562  0 0 0 0 0 0    421.250000000  148.577317468  -29.073077555    0    0
   3027563  0 0 0 0 0 0    421.250000000  148.585768991   -2.634579569    0    0
   3027564  0 0 0 0 0 0    421.250000000  148.604067489   25.207476265    0    0
   3027565  0 0 0 0 0 0    421.250000000  148.672318130  -24.691284504    0    0
   3027566  0 0 0 0 0 0    421.250000000  148.672318130  -18.591284413    0    0
   3027567  0 0 0 0 0 0    421.250000000  148.775000000   21.000000000    0    0
   3027568  0 0 0 0 0 0    421.250000000  148.937778700   22.752557603    0    0
   3027569  0 0 0 0 0 0    421.250000000  149.002571894   24.392580320    0    0
   3027570  0 0 0 0 0 0    421.250000000  149.114898953   17.321068616    0    0
   3027571  0 0 0 0 0 0    421.250000000  149.157133197   26.000000000    0    0
   3027572  0 0 0 0 0 0    421.250000000  149.180636588    9.633239417    0    0
   3027573  0 0 0 0 0 0    421.250000000  149.377222683   21.876278802    0    0
   3027574  0 0 0 0 0 0    421.250000000  149.435654891  -14.386978254    0    0
   3027575  0 0 0 0 0 0    421.250000000  149.445960353   23.561382856    0    0
   3027576  0 0 0 0 0 0    421.250000000  149.555637602   25.185104054    0    0
   3027577  0 0 0 0 0 0    421.250000000  149.816666667   21.000000000    0    0
   3027578  0 0 0 0 0 0    421.250000000  149.903061523   22.724561565    0    0
   3027579  0 0 0 0 0 0    421.250000000  149.948141937    5.624341601    0    0
   3027580  0 0 0 0 0 0    421.250000000  149.954142007   24.370208108    0    0
   3027581  0 0 0 0 0 0    421.250000000  150.033916496   26.000000000    0    0
   3027582  0 0 0 0 0 0    421.250000000  150.051216451   13.802449127    0    0
   3027583  0 0 0 0 0 0    421.250000000  150.152272094   -8.267442502    0    0
   3027584  0 0 0 0 0 0    421.250000000  150.342505507   21.848282763    0    0
   3027585  0 0 0 0 0 0    421.250000000  150.411243177   23.533386817    0    0
   3027586  0 0 0 0 0 0    421.250000000  150.432420901   25.185104054    0    0
   3027587  0 0 0 0 0 0    421.250000000  150.734839959    1.877590504    0    0
   3027588  0 0 0 0 0 0    421.250000000  150.752984164   17.481380511    0    0
   3027589  0 0 0 0 0 0    421.250000000  150.818721800    9.793551312    0    0
   3027590  0 0 0 0 0 0    421.250000000  150.836905038   -5.068301548    0    0
   3027591  0 0 0 0 0 0    421.250000000  150.858333333   21.000000000    0    0
   3027592  0 0 0 0 0 0    421.250000000  150.868344347   22.696565526    0    0
   3027593  0 0 0 0 0 0    421.250000000  150.877644026   24.363768753    0    0
   3027594  0 0 0 0 0 0    421.250000000  150.910699796   26.000000000    0    0
   3027595  0 0 0 0 0 0    421.250000000  151.334745196   23.526947462    0    0
   3027596  0 0 0 0 0 0    421.250000000  151.355922920   25.178664699    0    0
   3027597  0 0 0 0 0 0    421.250000000  151.384172173   21.848282763    0    0
   3027598  0 0 0 0 0 0    421.250000000  151.504634936  -31.701708949    0    0
   3027599  0 0 0 0 0 0    421.250000000  151.521537981   -1.869160593    0    0
   3027600  0 0 0 0 0 0    421.250000000  151.595063555    4.337884797    0    0
   3027601  0 0 0 0 0 0    421.250000000  151.599635598  -27.319915897    0    0
   3027602  0 0 0 0 0 0    421.250000000  151.686790938  -11.398476515    0    0
   3027603  0 0 0 0 0 0    421.250000000  151.689301662   13.962761022    0    0
   3027604  0 0 0 0 0 0    421.250000000  151.694636261  -22.938122846    0    0
   3027605  0 0 0 0 0 0    421.250000000  151.723620005    6.833888611    0    0
   3027606  0 0 0 0 0 0    421.250000000  151.787483095   26.000000000    0    0
   3027607  0 0 0 0 0 0    421.250000000  151.794650831   17.481380511    0    0
   3027608  0 0 0 0 0 0    421.250000000  151.801146044   24.357329398    0    0
   3027609  0 0 0 0 0 0    421.250000000  151.834966807   22.698171411    0    0
   3027610  0 0 0 0 0 0    421.250000000  151.900000000  -40.000000000    0    0
   3027611  0 0 0 0 0 0    421.250000000  151.900000000   21.000000000    0    0
   3027612  0 0 0 0 0 0    421.250000000  152.232706219   25.178664699    0    0
   3027613  0 0 0 0 0 0    421.250000000  152.301367656   23.528553347    0    0
   3027614  0 0 0 0 0 0    421.250000000  152.350794633   21.849888648    0    0
   3027615  0 0 0 0 0 0    421.250000000  152.381761577    0.591133699    0    0
   3027616  0 0 0 0 0 0    421.250000000  152.443667609   -7.738465012    0    0
   3027617  0 0 0 0 0 0    421.250000000  152.457973022  -18.733816687    0    0
   3027618  0 0 0 0 0 0    421.250000000  152.594199867   11.003098321    0    0
   3027619  0 0 0 0 0 0    421.250000000  152.664266394   26.000000000    0    0
   3027620  0 0 0 0 0 0    421.250000000  152.704964616   24.367736227    0    0
   3027621  0 0 0 0 0 0    421.250000000  152.801589267   22.699777295    0    0
   3027622  0 0 0 0 0 0    421.250000000  152.847578218   15.186667414    0    0
   3027623  0 0 0 0 0 0    421.250000000  152.941666667   21.000000000    0    0
   3027624  0 0 0 0 0 0    421.250000000  152.952927387   18.705286903    0    0
   3027625  0 0 0 0 0 0    421.250000000  152.977945508   13.061938556    0    0
   3027626  0 0 0 0 0 0    421.250000000  153.128300552   -4.539324058    0    0
   3027627  0 0 0 0 0 0    421.250000000  153.136524791   25.189071528    0    0
   3027628  0 0 0 0 0 0    421.250000000  153.205186228   23.538960176    0    0
   3027629  0 0 0 0 0 0    421.250000000  153.221309783  -14.529510528    0    0
   3027630  0 0 0 0 0 0    421.250000000  153.241985173    3.051427992    0    0
   3027631  0 0 0 0 0 0    421.250000000  153.370541623    5.547431807    0    0
   3027632  0 0 0 0 0 0    421.250000000  153.392461300   21.849888648    0    0
   3027633  0 0 0 0 0 0    421.250000000  153.477710064   -1.357141995    0    0
   3027634  0 0 0 0 0 0    421.250000000  153.499098072    8.043435621    0    0
   3027635  0 0 0 0 0 0    421.250000000  153.541049694   26.000000000    0    0
   3027636  0 0 0 0 0 0    421.250000000  153.608783188   24.378143056    0    0
   3027637  0 0 0 0 0 0    421.250000000  153.725070650   22.733735216    0    0
   3027638  0 0 0 0 0 0    421.250000000  153.882843713   10.102275855    0    0
   3027639  0 0 0 0 0 0    421.250000000  153.943201370  -30.405622424    0    0
   3027640  0 0 0 0 0 0    421.250000000  153.978186453  -10.869499025    0    0
   3027641  0 0 0 0 0 0    421.250000000  153.983333333   21.000000000    0    0
   3027642  0 0 0 0 0 0    421.250000000  153.994594054   18.705286903    0    0
   3027643  0 0 0 0 0 0    421.250000000  154.005854774   16.410573806    0    0
   3027644  0 0 0 0 0 0    421.250000000  154.013308091   25.189071528    0    0
   3027645  0 0 0 0 0 0    421.250000000  154.038202033  -26.023829372    0    0
   3027646  0 0 0 0 0 0    421.250000000  154.128667610   23.572918097    0    0
   3027647  0 0 0 0 0 0    421.250000000  154.136222064   14.285844948    0    0
   3027648  0 0 0 0 0 0    421.250000000  154.266589354   12.161116090    0    0
   3027649  0 0 0 0 0 0    421.250000000  154.315942683   21.883846569    0    0
   3027650  0 0 0 0 0 0    421.250000000  154.337933660    1.103152298    0    0
   3027651  0 0 0 0 0 0    421.250000000  154.417832993   26.000000000    0    0
   3027652  0 0 0 0 0 0    421.250000000  154.464202078   24.411856788    0    0
   3027653  0 0 0 0 0 0    421.250000000  154.542894208    3.778644749    0    0
   3027654  0 0 0 0 0 0    421.250000000  154.648552033   22.767693137    0    0
   3027655  0 0 0 0 0 0    421.250000000  154.671450657    6.274648563    0    0
   3027656  0 0 0 0 0 0    421.250000000  154.731908980  -22.245183569    0    0
   3027657  0 0 0 0 0 0    421.250000000  154.735063123   -7.209487522    0    0
   3027658  0 0 0 0 0 0    421.250000000  154.772402478    8.620417358    0    0
   3027659  0 0 0 0 0 0    421.250000000  154.827317468  -35.850854475    0    0
   3027660  0 0 0 0 0 0    421.250000000  154.868726981   25.222785260    0    0
   3027661  0 0 0 0 0 0    421.250000000  154.984086501   23.606631828    0    0
   3027662  0 0 0 0 0 0    421.250000000  155.025000000   21.000000000    0    0
   3027663  0 0 0 0 0 0    421.250000000  155.038145945   19.046783502    0    0
   3027664  0 0 0 0 0 0    421.250000000  155.049406666   16.752070405    0    0
   3027665  0 0 0 0 0 0    421.250000000  155.064003428   14.896635092    0    0
   3027666  0 0 0 0 0 0    421.250000000  155.084472635   -4.027305459    0    0
   3027667  0 0 0 0 0 0    421.250000000  155.156148118   10.679257592    0    0
   3027668  0 0 0 0 0 0    421.250000000  155.164939905   20.158787150    0    0
   3027669  0 0 0 0 0 0    421.250000000  155.194370718   12.771906234    0    0
   3027670  0 0 0 0 0 0    421.250000000  155.294616292   26.000000000    0    0
   3027671  0 0 0 0 0 0    421.250000000  155.319620968   24.445570519    0    0
   3027672  0 0 0 0 0 0    421.250000000  155.357609350   21.883846569    0    0
   3027673  0 0 0 0 0 0    421.250000000  155.379810500   22.926111804    0    0
   3027674  0 0 0 0 0 0    421.250000000  155.433882146   -0.845123396    0    0
   3027675  0 0 0 0 0 0    421.250000000  155.495245741  -18.040877410    0    0
   3027676  0 0 0 0 0 0    421.250000000  155.638842694    1.830369054    0    0
   3027677  0 0 0 0 0 0    421.250000000  155.715344968   23.765050495    0    0
   3027678  0 0 0 0 0 0    421.250000000  155.745510280   25.222785260    0    0
   3027679  0 0 0 0 0 0    421.250000000  155.843803242    4.505861505    0    0
   3027680  0 0 0 0 0 0    421.250000000  155.944755063    6.851630300    0    0
   3027681  0 0 0 0 0 0    421.250000000  156.045706883    9.197399095    0    0
   3027682  0 0 0 0 0 0    421.250000000  156.066666667   21.000000000    0    0
   3027683  0 0 0 0 0 0    421.250000000  156.083929482   11.290047737    0    0
   3027684  0 0 0 0 0 0    421.250000000  156.088867817   22.042265236    0    0
   3027685  0 0 0 0 0 0    421.250000000  156.092958557   17.093567004    0    0
   3027686  0 0 0 0 0 0    421.250000000  156.107555319   15.238131691    0    0
   3027687  0 0 0 0 0 0    421.250000000  156.111068967   23.084530471    0    0
   3027688  0 0 0 0 0 0    421.250000000  156.122152082   13.382696378    0    0
   3027689  0 0 0 0 0 0    421.250000000  156.139464133   24.445270956    0    0
   3027690  0 0 0 0 0 0    421.250000000  156.171399591   26.000000000    0    0
   3027691  0 0 0 0 0 0    421.250000000  156.206606572   20.158787150    0    0
   3027692  0 0 0 0 0 0    421.250000000  156.219752517   18.205570653    0    0
   3027693  0 0 0 0 0 0    421.250000000  156.284083190  -13.694235463    0    0
   3027694  0 0 0 0 0 0    421.250000000  156.346546477   19.317574301    0    0
   3027695  0 0 0 0 0 0    421.250000000  156.381767804  -29.109535898    0    0
   3027696  0 0 0 0 0 0    421.250000000  156.535188132   23.764750932    0    0
   3027697  0 0 0 0 0 0    421.250000000  156.565353444   25.222485696    0    0
   3027698  0 0 0 0 0 0    421.250000000  156.752199781   -5.952809261    0    0
   3027699  0 0 0 0 0 0    421.250000000  156.813393480   21.883113364    0    0
   3027700  0 0 0 0 0 0    421.250000000  156.833296703   20.362961682    0    0
   3027701  0 0 0 0 0 0    421.250000000  156.835594630   22.925378600    0    0
   3027702  0 0 0 0 0 0    421.250000000  156.959307297   24.444971393    0    0
   3027703  0 0 0 0 0 0    421.250000000  156.973236608   19.521748833    0    0
   3027704  0 0 0 0 0 0    421.250000000  156.985719103    0.284195233    0    0
   3027705  0 0 0 0 0 0    421.250000000  157.040959860  -10.034223960    0    0
   3027706  0 0 0 0 0 0    421.250000000  157.044120415   17.462857449    0    0
   3027707  0 0 0 0 0 0    421.250000000  157.048182891   26.000000000    0    0
   3027708  0 0 0 0 0 0    421.250000000  157.075474751  -25.330890095    0    0
   3027709  0 0 0 0 0 0    421.250000000  157.098704495    5.494377119    0    0
   3027710  0 0 0 0 0 0    421.250000000  157.101609292   -2.770627198    0    0
   3027711  0 0 0 0 0 0    421.250000000  157.106801436   15.931398931    0    0
   3027712  0 0 0 0 0 0    421.250000000  157.108333333   21.000000000    0    0
   3027713  0 0 0 0 0 0    421.250000000  157.121398198   14.075963618    0    0
   3027714  0 0 0 0 0 0    421.250000000  157.138915134   10.054130367    0    0
   3027715  0 0 0 0 0 0    421.250000000  157.170914374   18.574861097    0    0
   3027716  0 0 0 0 0 0    421.250000000  157.177137733   12.146779008    0    0
   3027717  0 0 0 0 0 0    421.250000000  157.190679651    2.959687683    0    0
   3027718  0 0 0 0 0 0    421.250000000  157.199656315    7.840145914    0    0
   3027719  0 0 0 0 0 0    421.250000000  157.259713795   23.605599060    0    0
   3027720  0 0 0 0 0 0    421.250000000  157.265883902  -34.554767949    0    0
   3027721  0 0 0 0 0 0    421.250000000  157.442136744   25.222485696    0    0
   3027722  0 0 0 0 0 0    421.250000000  157.560120293   22.766226728    0    0
   3027723  0 0 0 0 0 0    421.250000000  157.599926740   19.725923364    0    0
   3027724  0 0 0 0 0 0    421.250000000  157.769181699  -21.552244292    0    0
   3027725  0 0 0 0 0 0    421.250000000  157.797604506   18.779035629    0    0
   3027726  0 0 0 0 0 0    421.250000000  157.813284297   24.410132057    0    0
   3027727  0 0 0 0 0 0    421.250000000  157.855060147   21.883113364    0    0
   3027728  0 0 0 0 0 0    421.250000000  157.874963370   20.362961682    0    0
   3027729  0 0 0 0 0 0    421.250000000  157.924966190   26.000000000    0    0
   3027730  0 0 0 0 0 0    421.250000000  157.995282272   17.832147893    0    0
   3027731  0 0 0 0 0 0    421.250000000  158.057963293   16.300689375    0    0
   3027732  0 0 0 0 0 0    421.250000000  158.113690795   23.570759725    0    0
   3027733  0 0 0 0 0 0    421.250000000  158.120644315   14.769230857    0    0
   3027734  0 0 0 0 0 0    421.250000000  158.150000000  -40.000000000    0    0
   3027735  0 0 0 0 0 0    421.250000000  158.150000000   21.000000000    0    0
   3027736  0 0 0 0 0 0    421.250000000  158.176383850   12.840046248    0    0
   3027737  0 0 0 0 0 0    421.250000000  158.232123384   10.910861638    0    0
   3027738  0 0 0 0 0 0    421.250000000  158.292864566    8.696877186    0    0
   3027739  0 0 0 0 0 0    421.250000000  158.296113743   25.187646361    0    0
   3027740  0 0 0 0 0 0    421.250000000  158.353605748    6.482892733    0    0
   3027741  0 0 0 0 0 0    421.250000000  158.445580904    3.948203297    0    0
   3027742  0 0 0 0 0 0    421.250000000  158.482452613   22.730126275    0    0
   3027743  0 0 0 0 0 0    421.250000000  158.522354033   19.628339955    0    0
   3027744  0 0 0 0 0 0    421.250000000  158.537556059    1.413513862    0    0
   3027745  0 0 0 0 0 0    421.250000000  158.558019148  -17.205602344    0    0
   3027746  0 0 0 0 0 0    421.250000000  158.653446249   -1.641308569    0    0
   3027747  0 0 0 0 0 0    421.250000000  158.667261297   24.375292721    0    0
   3027748  0 0 0 0 0 0    421.250000000  158.720031799   18.681452220    0    0
   3027749  0 0 0 0 0 0    421.250000000  158.769336438   -4.696130999    0    0
   3027750  0 0 0 0 0 0    421.250000000  158.777392467   21.847012911    0    0
   3027751  0 0 0 0 0 0    421.250000000  158.797390663   20.265378273    0    0
   3027752  0 0 0 0 0 0    421.250000000  158.801749489   26.000000000    0    0
   3027753  0 0 0 0 0 0    421.250000000  159.023040971   13.851442385    0    0
   3027754  0 0 0 0 0 0    421.250000000  159.036023115   23.534659272    0    0
   3027755  0 0 0 0 0 0    421.250000000  159.058096517   -8.777545698    0    0
   3027756  0 0 0 0 0 0    421.250000000  159.078780506   11.922257775    0    0
   3027757  0 0 0 0 0 0    421.250000000  159.172897043   25.187646361    0    0
   3027758  0 0 0 0 0 0    421.250000000  159.186543558   17.261674605    0    0
   3027759  0 0 0 0 0 0    421.250000000  159.191666667   21.000000000    0    0
   3027760  0 0 0 0 0 0    421.250000000  159.249224579   15.730216086    0    0
   3027761  0 0 0 0 0 0    421.250000000  159.346856597  -12.858960397    0    0
   3027762  0 0 0 0 0 0    421.250000000  159.404784933   22.694025822    0    0
   3027763  0 0 0 0 0 0    421.250000000  159.444781326   19.530756546    0    0
   3027764  0 0 0 0 0 0    421.250000000  159.499934067    5.341399003    0    0
   3027765  0 0 0 0 0 0    421.250000000  159.545519510    9.956427474    0    0
   3027766  0 0 0 0 0 0    421.250000000  159.570752017   24.361363841    0    0
   3027767  0 0 0 0 0 0    421.250000000  159.589480587  -29.214850800    0    0
   3027768  0 0 0 0 0 0    421.250000000  159.591909223    2.806709567    0    0
   3027769  0 0 0 0 0 0    421.250000000  159.606260692    7.742443022    0    0
   3027770  0 0 0 0 0 0    421.250000000  159.678532789   26.000000000    0    0
   3027771  0 0 0 0 0 0    421.250000000  159.819059133   21.847012911    0    0
   3027772  0 0 0 0 0 0    421.250000000  159.839057330   20.265378273    0    0
   3027773  0 0 0 0 0 0    421.250000000  159.911293085   18.110978931    0    0
   3027774  0 0 0 0 0 0    421.250000000  159.925437627   12.933653913    0    0
   3027775  0 0 0 0 0 0    421.250000000  159.939513835   23.520730392    0    0
   3027776  0 0 0 0 0 0    421.250000000  160.076387763   25.173717481    0    0
   3027777  0 0 0 0 0 0    421.250000000  160.151621235   14.812427614    0    0
   3027778  0 0 0 0 0 0    421.250000000  160.233333333   21.000000000    0    0
   3027779  0 0 0 0 0 0    421.250000000  160.283187534  -25.436204996    0    0
   3027780  0 0 0 0 0 0    421.250000000  160.373515268   22.684890725    0    0
   3027781  0 0 0 0 0 0    421.250000000  160.377804844   16.691201316    0    0
   3027782  0 0 0 0 0 0    421.250000000  160.380548313    0.279250393    0    0
   3027783  0 0 0 0 0 0    421.250000000  160.392176631   10.967823611    0    0
   3027784  0 0 0 0 0 0    421.250000000  160.473596684  -34.660082850    0    0
   3027785  0 0 0 0 0 0    421.250000000  160.474242737   24.347434961    0    0
   3027786  0 0 0 0 0 0    421.250000000  160.479341030  -21.011094206    0    0
   3027787  0 0 0 0 0 0    421.250000000  160.496438502   -2.775572038    0    0
   3027788  0 0 0 0 0 0    421.250000000  160.555316088   26.000000000    0    0
   3027789  0 0 0 0 0 0    421.250000000  160.573973782   -6.134805942    0    0
   3027790  0 0 0 0 0 0    421.250000000  160.646262387    4.199905272    0    0
   3027791  0 0 0 0 0 0    421.250000000  160.752589012    6.600949291    0    0
   3027792  0 0 0 0 0 0    421.250000000  160.787789468   21.837877814    0    0
   3027793  0 0 0 0 0 0    421.250000000  160.858915636    9.001993310    0    0
   3027794  0 0 0 0 0 0    421.250000000  160.862733861  -10.216220641    0    0
   3027795  0 0 0 0 0 0    421.250000000  160.880723996   20.265378273    0    0
   3027796  0 0 0 0 0 0    421.250000000  160.908244170   23.511595294    0    0
   3027797  0 0 0 0 0 0    421.250000000  160.953171062   25.173717481    0    0
   3027798  0 0 0 0 0 0    421.250000000  160.990813126   13.222387914    0    0
   3027799  0 0 0 0 0 0    421.250000000  161.216996735   15.101161616    0    0
   3027800  0 0 0 0 0 0    421.250000000  161.268178479  -16.664452259    0    0
   3027801  0 0 0 0 0 0    421.250000000  161.275000000   21.000000000    0    0
   3027802  0 0 0 0 0 0    421.250000000  161.342245603   22.675755627    0    0
   3027803  0 0 0 0 0 0    421.250000000  161.347235755   18.845600658    0    0
   3027804  0 0 0 0 0 0    421.250000000  161.396696445   24.343642555    0    0
   3027805  0 0 0 0 0 0    421.250000000  161.432099387   26.000000000    0    0
   3027806  0 0 0 0 0 0    421.250000000  161.434901477    1.672446098    0    0
   3027807  0 0 0 0 0 0    421.250000000  161.457552131   11.256557613    0    0
   3027808  0 0 0 0 0 0    421.250000000  161.588227754   17.067468099    0    0
   3027809  0 0 0 0 0 0    421.250000000  161.829456135   21.837877814    0    0
   3027810  0 0 0 0 0 0    421.250000000  161.830697878   23.507802888    0    0
   3027811  0 0 0 0 0 0    421.250000000  161.875624770   25.169925074    0    0
   3027812  0 0 0 0 0 0    421.250000000  161.967151214    4.707584735    0    0
   3027813  0 0 0 0 0 0    421.250000000  162.056188626   13.511121915    0    0
   3027814  0 0 0 0 0 0    421.250000000  162.073477838    7.108628754    0    0
   3027815  0 0 0 0 0 0    421.250000000  162.201048341    9.550873289    0    0
   3027816  0 0 0 0 0 0    421.250000000  162.223540567   -0.855013076    0    0
   3027817  0 0 0 0 0 0    421.250000000  162.301075846   -4.214246981    0    0
   3027818  0 0 0 0 0 0    421.250000000  162.308882686   26.000000000    0    0
   3027819  0 0 0 0 0 0    421.250000000  162.316666667   21.000000000    0    0
   3027820  0 0 0 0 0 0    421.250000000  162.319150154   24.339850148    0    0
   3027821  0 0 0 0 0 0    421.250000000  162.323172664   22.674507387    0    0
   3027822  0 0 0 0 0 0    421.250000000  162.371729204  -13.328392420    0    0
   3027823  0 0 0 0 0 0    421.250000000  162.378611126   -7.573480885    0    0
   3027824  0 0 0 0 0 0    421.250000000  162.427419645   15.477428399    0    0
   3027825  0 0 0 0 0 0    421.250000000  162.557658666   19.221867441    0    0
   3027826  0 0 0 0 0 0    421.250000000  162.752408070   25.169925074    0    0
   3027827  0 0 0 0 0 0    421.250000000  162.755790304    2.180125561    0    0
   3027828  0 0 0 0 0 0    421.250000000  162.797193369  -29.320165701    0    0
   3027829  0 0 0 0 0 0    421.250000000  162.798650664   17.443734882    0    0
   3027830  0 0 0 0 0 0    421.250000000  162.799684836   11.805437592    0    0
   3027831  0 0 0 0 0 0    421.250000000  162.810383196   21.836629573    0    0
   3027832  0 0 0 0 0 0    421.250000000  162.811624940   23.506554648    0    0
   3027833  0 0 0 0 0 0    421.250000000  162.993346865  -24.895054911    0    0
   3027834  0 0 0 0 0 0    421.250000000  163.185665986   26.000000000    0    0
   3027835  0 0 0 0 0 0    421.250000000  163.189500361  -20.469944121    0    0
   3027836  0 0 0 0 0 0    421.250000000  163.247354824   24.341217307    0    0
   3027837  0 0 0 0 0 0    421.250000000  163.288040040    5.215264197    0    0
   3027838  0 0 0 0 0 0    421.250000000  163.304099726   22.673259147    0    0
   3027839  0 0 0 0 0 0    421.250000000  163.358333333   21.000000000    0    0
   3027840  0 0 0 0 0 0    421.250000000  163.415610543    7.657508733    0    0
   3027841  0 0 0 0 0 0    421.250000000  163.451782289   14.306433544    0    0
   3027842  0 0 0 0 0 0    421.250000000  163.543181046   10.099753269    0    0
   3027843  0 0 0 0 0 0    421.250000000  163.599325332   19.221867441    0    0
   3027844  0 0 0 0 0 0    421.250000000  163.680612740   25.171292233    0    0
   3027845  0 0 0 0 0 0    421.250000000  163.739829610   23.507921806    0    0
   3027846  0 0 0 0 0 0    421.250000000  163.823013308   16.272740027    0    0
   3027847  0 0 0 0 0 0    421.250000000  163.852049863   21.836629573    0    0
   3027848  0 0 0 0 0 0    421.250000000  163.887606468  -10.685652664    0    0
   3027849  0 0 0 0 0 0    421.250000000  164.012439662    0.194649215    0    0
   3027850  0 0 0 0 0 0    421.250000000  164.062449285   26.000000000    0    0
   3027851  0 0 0 0 0 0    421.250000000  164.175559494   24.342584465    0    0
   3027852  0 0 0 0 0 0    421.250000000  164.195278499   12.600749221    0    0
   3027853  0 0 0 0 0 0    421.250000000  164.202062598   -3.176937527    0    0
   3027854  0 0 0 0 0 0    421.250000000  164.279597877   -6.536171432    0    0
   3027855  0 0 0 0 0 0    421.250000000  164.287078462   22.677393324    0    0
   3027856  0 0 0 0 0 0    421.250000000  164.293051086  -17.133884281    0    0
   3027857  0 0 0 0 0 0    421.250000000  164.400000000  -40.000000000    0    0
   3027858  0 0 0 0 0 0    421.250000000  164.400000000   21.000000000    0    0
   3027859  0 0 0 0 0 0    421.250000000  164.544689399    3.229787852    0    0
   3027860  0 0 0 0 0 0    421.250000000  164.557396039   25.171292233    0    0
   3027861  0 0 0 0 0 0    421.250000000  164.623687976   18.050872586    0    0
   3027862  0 0 0 0 0 0    421.250000000  164.722808346   23.512055983    0    0
   3027863  0 0 0 0 0 0    421.250000000  164.835028599   21.840763750    0    0
   3027864  0 0 0 0 0 0    421.250000000  164.847375952   15.101745172    0    0
   3027865  0 0 0 0 0 0    421.250000000  164.939232584   26.000000000    0    0
   3027866  0 0 0 0 0 0    421.250000000  164.983206981    6.529740574    0    0
   3027867  0 0 0 0 0 0    421.250000000  165.104887152   24.351932513    0    0
   3027868  0 0 0 0 0 0    421.250000000  165.110777484    8.971985110    0    0
   3027869  0 0 0 0 0 0    421.250000000  165.270057198   22.681527501    0    0
   3027870  0 0 0 0 0 0    421.250000000  165.396601811  -13.797824442    0    0
   3027871  0 0 0 0 0 0    421.250000000  165.441666667   21.000000000    0    0
