14	211	D-15	718185	1021022	27
14	211	D-15	718186	1021024	27
14	211	D-15	718187	1021648	27
14	211	D-15	718188	1021649	27
14	211	D-15	718189	1021650	27
14	211	D-15	718190	1021651	27
14	211	D-15	718191	1021652	27
14	211	D-15	718192	1021653	27
14	211	D-15	718193	1021654	27
14	211	D-15	718194	1021037	27
15	212	B-I 	718195	1021644	2
15	212	B-I 	718196	1021180	2
16	213	B-II 	718197	1021641	2
16	213	B-II 	718198	1021172	2
17	214	B-III 	718199	1021638	2
17	214	B-III 	718200	1021152	2
18	215	B-IV 	718201	1021637	2
18	215	B-IV 	718202	1021125	2
19	216	B-V 	718203	1021634	2
19	216	B-V 	718204	1021103	2
20	217	B-VI	718205	1021631	2
20	217	B-VI	718206	1021071	2
21	218	DB-1	718208	1021136	16
21	218	DB-1	718209	1021127	16
21	218	DB-1	718210	1021113	16
21	218	DB-1	718211	1021105	16
21	218	DB-1	718212	1021094	16
21	218	DB-1	718213	1021086	16
21	218	DB-1	718214	1021065	16
21	218	DB-1	718215	1021047	16
21	218	DB-1	718216	1021036	16
21	218	DB-1	718217	1021025	16
21	218	DB-1	718218	1021009	16
21	218	DB-1	718219	1020995	16
21	218	DB-1	718220	1020982	16
21	218	DB-1	718221	1020963	16
21	218	DB-1	718222	1020921	16
21	218	DB-1	718223	1020882	16
22	219	DB-2	718225	1021146	12
22	219	DB-2	718226	1021142	12
22	219	DB-2	718227	1021135	12
22	219	DB-2	718228	1021118	12
22	219	DB-2	718229	1021106	12
22	219	DB-2	718230	1021096	12
22	219	DB-2	718231	1021085	12
22	219	DB-2	718232	1021061	12
22	219	DB-2	718233	1021043	12
22	219	DB-2	718234	1021032	12
22	219	DB-2	718235	1021014	12
22	219	DB-2	718236	1020999	12
23	220	DB-3	718238	1021149	16
23	220	DB-3	718239	1021144	16
23	220	DB-3	718240	1021138	16
23	220	DB-3	718241	1021123	16
23	220	DB-3	718242	1021108	16
23	220	DB-3	718243	1021098	16
23	220	DB-3	718244	1021087	16
23	220	DB-3	718245	1021063	16
23	220	DB-3	718246	1021046	16
23	220	DB-3	718247	1021033	16
23	220	DB-3	718248	1021019	16
23	220	DB-3	718249	1021003	16
23	220	DB-3	718250	1020987	16
23	220	DB-3	718251	1020965	16
23	220	DB-3	718252	1020932	16
23	220	DB-3	718253	1020892	16
24	221	DB-4	718255	1021156	16
24	221	DB-4	718256	1021151	16
24	221	DB-4	718257	1021145	16
24	221	DB-4	718258	1021140	16
24	221	DB-4	718259	1021121	16
24	221	DB-4	718260	1021107	16
24	221	DB-4	718261	1021095	16
24	221	DB-4	718262	1021083	16
24	221	DB-4	718263	1021058	16
24	221	DB-4	718264	1021042	16
24	221	DB-4	718265	1021030	16
24	221	DB-4	718266	1021013	16
24	221	DB-4	718267	1020998	16
24	221	DB-4	718268	1020984	16
24	221	DB-4	718269	1020964	16
24	221	DB-4	718270	1020923	16
25	222	DB-5	718272	1021159	16
25	222	DB-5	718273	1021155	16
25	222	DB-5	718274	1021148	16
25	222	DB-5	718275	1021141	16
25	222	DB-5	718276	1021128	16
25	222	DB-5	718277	1021110	16
25	222	DB-5	718278	1021097	16
25	222	DB-5	718279	1021084	16
25	222	DB-5	718280	1021056	16
25	222	DB-5	718281	1021039	16
25	222	DB-5	718282	1021027	16
25	222	DB-5	718283	1021008	16
25	222	DB-5	718284	1020992	16
25	222	DB-5	718285	1020978	16
25	222	DB-5	718286	1020947	16
25	222	DB-5	718287	1020897	16
26	223	DB-6	718289	1021169	16
26	223	DB-6	718290	1021160	16
26	223	DB-6	718291	1021153	16
26	223	DB-6	718292	1021147	16
26	223	DB-6	718293	1021139	16
26	223	DB-6	718294	1021116	16
26	223	DB-6	718295	1021101	16
26	223	DB-6	718296	1021090	16
26	223	DB-6	718297	1021064	16
26	223	DB-6	718298	1021044	16
26	223	DB-6	718299	1021028	16
26	223	DB-6	718300	1021011	16
26	223	DB-6	718301	1020993	16
26	223	DB-6	718302	1020981	16
26	223	DB-6	718303	1020948	16
26	223	DB-6	718304	1020895	16
27	224	DA-1	718305	1020578	24
27	224	DA-1	718306	1020592	24
27	224	DA-1	718307	1020607	24
27	224	DA-1	718308	1020626	24
27	224	DA-1	718309	1020650	24
27	224	DA-1	718310	1020671	24
27	224	DA-1	718311	1020688	24
27	224	DA-1	718312	1020722	24
27	224	DA-1	718313	1020752	24
27	224	DA-1	718314	1020784	24
27	224	DA-1	718315	1020798	24
27	224	DA-1	718316	1020815	24
27	224	DA-1	718317	1020828	24
27	224	DA-1	718318	1020842	24
27	224	DA-1	718319	1020856	24
27	224	DA-1	718320	1020871	24
27	224	DA-1	718321	1020881	24
27	224	DA-1	718322	1020896	24
